Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/3/26 10:00,1441,13.31,15.065,43.55,36.3,2024,86,10,86.41666667,0.824248,1.06,NA,0.95,-0.125752,0.11,NA,11.01205,0.942124,-0.007876
2024/3/26 11:00,1548.5,13.95,14.955,43.4,36.3,2024,86,11,86.45833333,1.05,1.34,NA,1.22,-0.17,0.12,NA,13.8475,1.195,-0.025
2024/3/26 12:00,1621,14.71,14.955,43.4,36.3,2024,86,12,86.5,1.29,1.53,NA,1.45,-0.16,0.08,NA,15.2805,1.41,-0.04
2024/3/26 13:00,1534.5,15.26,15.065,43.3,36.25,2024,86,13,86.54166667,1.24,1.47,NA,1.34,-0.1,0.13,NA,16.154,1.355,0.015
2024/3/26 14:00,1432,15.875,15.235,43.2,36.2,2024,86,14,86.58333333,1.29,1.59,NA,1.69,-0.4,-0.1,NA,15.7255,1.44,-0.25
2024/3/26 15:00,1108,16.345,15.435,43.2,36.15,2024,86,15,86.625,1.27293,1.43,NA,1.46,-0.18707,-0.03,NA,14.583,1.351465,-0.108535
2024/3/26 16:00,727.15,16.625,15.655,43.2,36.1,2024,86,16,86.66666667,1.19,1.4,NA,1.34,-0.15,0.06,NA,13.673,1.295,-0.045
2024/3/26 17:00,321.9,16.68,15.855,43.2,36.1,2024,86,17,86.70833333,1.18,1.47,NA,1.35,-0.17,0.12,NA,10.681,1.325,-0.025
2024/3/26 18:00,37.875,16.545,16.005,43.2,36.1,2024,86,18,86.75,1.14,NA,NA,1.35,-0.21,NA,NA,7.8467,1.14,-0.21
2024/3/26 19:00,0,16.275,16.09,43.2,36.1,2024,86,19,86.79166667,1.0515,1.32,NA,1.3,-0.2485,0.02,NA,1.0873635,1.18575,-0.11425
2024/3/26 20:00,0,15.925,16.12,43.3,36.1,2024,86,20,86.83333333,1,1.26,NA,1.18,-0.18,0.08,NA,2.5634,1.13,-0.05
2024/3/26 21:00,0,15.555,16.095,43.3,36.1,2024,86,21,86.875,1.03,NA,NA,1.2,-0.17,NA,NA,0.975595,1.03,-0.17
2024/3/26 22:00,0,15.175,16.01,43.35,36.1,2024,86,22,86.91666667,0.98,1.15,NA,1.13,-0.15,0.02,NA,0.187655,1.065,-0.065
2024/3/26 23:00,0,14.805,15.9,43.4,36.1,2024,86,23,86.95833333,0.93,1.14,NA,1.1,-0.17,0.04,NA,-0.429705,1.035,-0.065
2024/3/27 0:00,0,14.445,15.765,43.4,36.1,2024,87,0,87,0.88,1.06,NA,1,-0.12,0.06,NA,-0.198955,0.97,-0.03
2024/3/27 1:00,0,14.115,15.61,43.4,36.1,2024,87,1,87.04166667,0.84,1.05,NA,1.03131,-0.19131,0.01869,NA,-0.006588,0.945,-0.08631
2024/3/27 2:00,0,13.805,15.45,43.45,36.1,2024,87,2,87.08333333,0.873098,1.05,NA,0.95,-0.076902,0.1,NA,-0.46605,0.961549,0.011549
2024/3/27 3:00,0,13.51,15.285,43.5,36.1,2024,87,3,87.125,NA,1.09,NA,1.01,NA,0.08,NA,-0.384485,1.09,0.08
2024/3/27 4:00,0,13.26,15.115,43.5,36.2,2024,87,4,87.16666667,0.83,1.04118,NA,0.97,-0.14,0.07118,NA,-0.31774,0.93559,-0.03441
2024/3/27 5:00,0,13.055,14.955,43.5,36.2,2024,87,5,87.20833333,0.87,1.02,NA,0.94,-0.07,0.08,NA,-0.63275,0.945,0.005
2024/3/27 6:00,16.535,12.86,14.795,43.5,36.2,2024,87,6,87.25,0.798518,1.06,NA,0.88,-0.081482,0.18,NA,-0.78893,0.929259,0.049259
2024/3/27 7:00,251,12.685,14.635,43.6,36.3,2024,87,7,87.29166667,0.85,1.08,NA,0.866022,-0.016022,0.213978,NA,3.047385,0.965,0.098978
2024/3/27 8:00,763.4,12.585,14.495,43.6,36.3,2024,87,8,87.33333333,0.77,1.04,NA,0.9,-0.13,0.14,NA,4.09645,0.905,0.005
2024/3/27 9:00,724.3,12.655,14.36,43.55,36.3,2024,87,9,87.375,0.88,1.13,NA,0.89,-0.01,0.24,NA,4.07265,1.005,0.115
2024/3/27 10:00,1230.5,12.915,14.275,43.5,36.3,2024,87,10,87.41666667,0.94,1.14,NA,1,-0.06,0.14,NA,13.795,1.04,0.04
2024/3/27 11:00,1207.5,13.49,14.235,43.4,36.3,2024,87,11,87.45833333,1.09,1.24,NA,1.03,0.06,0.21,NA,12.76,1.165,0.135
2024/3/27 12:00,1209.5,14.18,14.295,43.3,36.3,2024,87,12,87.5,1.24,1.37,NA,1.14,0.1,0.23,NA,15.884,1.305,0.165
2024/3/27 13:00,1266.5,14.73,14.42,43.3,36.25,2024,87,13,87.54166667,1.16,1.46,NA,1.17,-0.01,0.29,NA,18.0045,1.31,0.14
2024/3/27 14:00,1049,15.26,14.6,43.2,36.2,2024,87,14,87.58333333,1.39,1.59,NA,1.33,0.06,0.26,NA,22.2315,1.49,0.16
2024/3/27 15:00,932.5,15.715,14.805,43.2,36.15,2024,87,15,87.625,1.27,1.63,NA,1.35,-0.08,0.28,NA,15.73,1.45,0.1
2024/3/27 16:00,709.55,15.995,15.03,43.2,36.1,2024,87,16,87.66666667,1.37,1.6,NA,1.39,-0.02,0.21,NA,14.772,1.485,0.095
2024/3/27 17:00,166.45,16.13,15.22,43.2,36.1,2024,87,17,87.70833333,1.35,1.68,NA,1.39,-0.04,0.29,NA,9.26645,1.515,0.125
2024/3/27 18:00,16.875,16.115,15.39,43.2,36.1,2024,87,18,87.75,1.23,NA,NA,1.4,-0.17,NA,NA,1.8769,1.23,-0.17
2024/3/27 19:00,0,15.99,15.51,43.2,36.1,2024,87,19,87.79166667,1.17,1.49,NA,1.27,-0.1,0.22,NA,0.404905,1.33,0.06
2024/3/27 20:00,0,15.78,15.59,43.2,36.1,2024,87,20,87.83333333,1.14881,1.46768,NA,1.18,-0.03119,0.28768,NA,0.206015,1.308245,0.128245
2024/3/27 21:00,0,15.54,15.615,43.25,36.1,2024,87,21,87.875,1.14559,1.45,NA,1.26,-0.11441,0.19,NA,0.045021425,1.297795,0.037795
2024/3/27 22:00,0,15.29,15.595,43.3,36.1,2024,87,22,87.91666667,1.13251,1.44,NA,1.06,0.07251,0.38,NA,0.0816005,1.286255,0.226255
2024/3/27 23:00,0,15.03,15.56,43.3,36.1,2024,87,23,87.95833333,1.05,1.38,NA,1.07,-0.02,0.31,NA,-0.015557,1.215,0.145
2024/3/28 0:00,0,14.77,15.49,43.3,36.1,2024,88,0,88,1.019735,1.31083,NA,0.997456,0.022279,0.313374,NA,0.038897,1.1652825,0.1678265
2024/3/28 1:00,0,14.485,15.41,43.4,36.1,2024,88,1,88.04166667,0.99,1.29656,NA,1,-0.01,0.29656,NA,-0.1356725,1.14328,0.14328
2024/3/28 2:00,0,14.205,15.305,43.4,36.1,2024,88,2,88.08333333,0.96,1.23624,NA,0.95,0.01,0.28624,NA,-0.382405,1.09812,0.14812
2024/3/28 3:00,0,13.925,15.19,43.4,36.1,2024,88,3,88.125,0.879809,1.23,NA,0.90293,-0.023121,0.32707,NA,-0.41628,1.0549045,0.1519745
2024/3/28 4:00,0,13.64,15.065,43.4,36.1,2024,88,4,88.16666667,0.87,1.18,NA,0.932318,-0.062318,0.247682,NA,-0.464085,1.025,0.092682
2024/3/28 5:00,0,13.37,14.925,43.5,36.1,2024,88,5,88.20833333,0.790548,1.16344,NA,0.845277,-0.054729,0.318163,NA,-0.36707,0.976994,0.131717
2024/3/28 6:00,19.535,13.11,14.785,43.5,36.2,2024,88,6,88.25,0.83848,1.19101,NA,0.85,-0.01152,0.34101,NA,0.578365,1.014745,0.164745
2024/3/28 7:00,389.35,12.875,14.64,43.5,36.2,2024,88,7,88.29166667,0.79,1.28,NA,0.875071,-0.085071,0.404929,NA,-2.80735,1.035,0.159929
2024/3/28 8:00,792.35,12.715,14.49,43.5,36.25,2024,88,8,88.33333333,0.889914,1.34863,NA,0.880881,0.009033,0.467749,NA,NA,1.119272,0.238391
2024/3/28 9:00,1086.5,12.79,14.355,43.5,36.3,2024,88,9,88.375,1.07255,1.42,NA,0.969497,0.103053,0.450503,NA,10.5271,1.246275,0.276778
2024/3/28 10:00,1446,13.11,14.255,43.45,36.3,2024,88,10,88.41666667,1.0528,1.4,NA,1.03896,0.01384,0.36104,NA,16.481,1.2264,0.18744
2024/3/28 11:00,1565.5,14.015,14.24,43.25,36.3,2024,88,11,88.45833333,1.31887,1.56861,NA,1.30638,0.01249,0.26223,NA,11.75,1.44374,0.13736
2024/3/28 12:00,1619,14.995,14.355,43.2,36.2,2024,88,12,88.5,1.96166,1.94,NA,1.84,0.12166,0.1,NA,13.209,1.95083,0.11083
2024/3/28 13:00,1579,15.715,14.58,43.15,36.15,2024,88,13,88.54166667,1.53,1.91,NA,1.58,-0.05,0.33,NA,15.6775,1.72,0.14
2024/3/28 14:00,1417,16.45,14.855,43.05,36.1,2024,88,14,88.58333333,2.03,2.01,NA,2.15,-0.12,-0.14,NA,16.3575,2.02,-0.13
2024/3/28 15:00,1120,16.995,15.17,43,36.1,2024,88,15,88.625,1.43273,1.93,NA,1.69,-0.25727,0.24,NA,13.4935,1.681365,-0.008635
2024/3/28 16:00,737.05,17.29,15.475,43,36,2024,88,16,88.66666667,1.77,2.07,NA,1.70762,0.06238,0.36238,NA,11.5,1.92,0.21238
2024/3/28 17:00,322.65,17.355,15.755,43,36,2024,88,17,88.70833333,1.46,1.96,NA,1.588,-0.128,0.372,NA,10.89155,1.71,0.122
2024/3/28 18:00,41.6,17.29,15.975,43,36,2024,88,18,88.75,1.52632,1.95,NA,1.58,-0.05368,0.37,NA,7.1853,1.73816,0.15816
2024/3/28 19:00,0,17.12,16.12,43.05,35.9,2024,88,19,88.79166667,1.34843,1.85,NA,1.43604,-0.08761,0.41396,NA,-0.440895,1.599215,0.163175
2024/3/28 20:00,0,16.88,16.215,43.1,35.9,2024,88,20,88.83333333,1.34,1.77692,NA,1.36747,-0.02747,0.40945,NA,0.21463,1.55846,0.19099
2024/3/28 21:00,0,16.595,16.245,43.1,35.9,2024,88,21,88.875,1.16,1.63846,NA,1.29695,-0.13695,0.34151,NA,0.18237,1.39923,0.10228
2024/3/28 22:00,0,16.305,16.245,43.1,35.9,2024,88,22,88.91666667,1.25,1.72753,NA,1.25,0,0.47753,NA,0.777095,1.488765,0.238765
2024/3/28 23:00,0,16,16.2,43.2,35.9,2024,88,23,88.95833333,1.26,1.7,NA,1.25092,0.00908,0.44908,NA,1.84335,1.48,0.22908
2024/3/29 0:00,0,15.76,16.14,43.2,35.9,2024,89,0,89,1.11,1.68,NA,1.1887,-0.0787,0.4913,NA,0.919395,1.395,0.2063
2024/3/29 1:00,0,15.53,16.05,43.2,36,2024,89,1,89.04166667,1.14058,1.54,NA,1.21,-0.06942,0.33,NA,-2.86645,1.34029,0.13029
2024/3/29 2:00,0,15.315,15.96,43.2,36,2024,89,2,89.08333333,1.12671,1.58,NA,1.14604,-0.01933,0.43396,NA,-0.32151,1.353355,0.207315
2024/3/29 3:00,0,15.105,15.865,43.2,36,2024,89,3,89.125,1.05841,1.54,NA,1.05109,0.00732,0.48891,NA,-1.14999,1.299205,0.248115
2024/3/29 4:00,0,14.91,15.765,43.3,36,2024,89,4,89.16666667,1.10883,1.48,NA,1.11,-0.00117,0.37,NA,-0.0810585,1.294415,0.184415
2024/3/29 5:00,0,14.725,15.655,43.3,36,2024,89,5,89.20833333,1.08668,1.52,NA,1.08091,0.00577,0.43909,NA,0.0989155,1.30334,0.22243
2024/3/29 6:00,32.29,14.555,15.555,43.3,36,2024,89,6,89.25,1.12,1.51,NA,1.06,0.06,0.45,NA,-0.365584,1.315,0.255
2024/3/29 7:00,394.05,14.41,15.455,43.3,36,2024,89,7,89.29166667,1.09576,1.50299,NA,1.09719,-0.00143,0.4058,NA,2.680735,1.299375,0.202185
2024/3/29 8:00,792.95,14.36,15.35,43.3,36,2024,89,8,89.33333333,1.09849,1.53178,NA,1.13382,-0.03533,0.39796,NA,5.36515,1.315135,0.181315
2024/3/29 9:00,954,14.545,15.265,43.3,36,2024,89,9,89.375,1.09149,1.6,NA,1.01336,0.07813,0.58664,NA,11.0727,1.345745,0.332385
2024/3/29 10:00,1397,14.91,15.235,43.2,36,2024,89,10,89.41666667,1.36849,1.71425,NA,1.15,0.21849,0.56425,NA,13.05175,1.54137,0.39137
2024/3/29 11:00,1579,15.77,15.26,43.05,36,2024,89,11,89.45833333,1.69,1.85,NA,1.59,0.1,0.26,NA,12.978,1.77,0.18
2024/3/29 12:00,1607.5,16.69,15.405,43,36,2024,89,12,89.5,2.07,2.08,NA,1.72,0.35,0.36,NA,14.6135,2.075,0.355
2024/3/29 13:00,1438,17.335,15.65,42.95,35.9,2024,89,13,89.54166667,1.69059,2.02,NA,1.91857,-0.22798,0.10143,NA,12.511,1.855295,-0.063275
2024/3/29 14:00,1305,17.9,15.925,42.9,35.9,2024,89,14,89.58333333,1.83676,2.25,NA,2.2162,-0.37944,0.0338,NA,14.0545,2.04338,-0.17282
2024/3/29 15:00,938,18.275,16.225,42.9,35.8,2024,89,15,89.625,1.82,2.1,NA,1.97,-0.15,0.13,NA,12.535,1.96,-0.01
2024/3/29 16:00,502.9,18.46,16.5,42.9,35.8,2024,89,16,89.66666667,1.75,2.18,NA,1.84,-0.09,0.34,NA,12.514,1.965,0.125
2024/3/29 17:00,176.95,18.45,16.745,42.9,35.7,2024,89,17,89.70833333,1.63401,2.17,NA,1.94801,-0.314,0.22199,NA,9.62365,1.902005,-0.046005
2024/3/29 18:00,8.25,18.34,16.925,42.9,35.7,2024,89,18,89.75,1.88434,2.06,NA,1.78,0.10434,0.28,NA,4.89825,1.97217,0.19217
2024/3/29 19:00,0,18.14,17.04,42.9,35.7,2024,89,19,89.79166667,1.45,2.03,NA,1.74,-0.29,0.29,NA,0.801042,1.74,0
2024/3/29 20:00,0,17.88,17.105,42.95,35.7,2024,89,20,89.83333333,1.65,1.84,NA,1.6,0.05,0.24,NA,-0.41325,1.745,0.145
2024/3/29 21:00,0,17.585,17.13,43,35.7,2024,89,21,89.875,1.34522,1.91964,NA,1.45515,-0.10993,0.46449,NA,0.47209,1.63243,0.17728
2024/3/29 22:00,0,17.3,17.1,43,35.7,2024,89,22,89.91666667,1.32895,1.88,NA,1.46308,-0.13413,0.41692,NA,0.93054,1.604475,0.141395
2024/3/29 23:00,0,17.025,17.05,43,35.7,2024,89,23,89.95833333,1.32786,1.75146,NA,1.4403,-0.11244,0.31116,NA,0.28882,1.53966,0.09936
2024/3/30 0:00,0,16.78,16.97,43,35.7,2024,90,0,90,1.30583,1.94,NA,1.30613,-3.00E-04,0.63387,NA,-0.284285,1.622915,0.316785
2024/3/30 1:00,0,16.585,16.89,43,35.7,2024,90,1,90.04166667,1.40882,1.9,NA,1.35748,0.05134,0.54252,NA,2.13543,1.65441,0.29693
2024/3/30 2:00,0,16.415,16.8,43.05,35.7,2024,90,2,90.08333333,1.48428,1.79058,NA,1.26355,0.22073,0.52703,NA,-0.109084,1.63743,0.37388
2024/3/30 3:00,0,16.23,16.71,43.1,35.7,2024,90,3,90.125,1.28484,1.73,NA,1.24877,0.03607,0.48123,NA,2.5157,1.50742,0.25865
2024/3/30 4:00,0,16.05,16.625,43.1,35.7,2024,90,4,90.16666667,1.40674,1.73474,NA,1.24985,0.15689,0.48489,NA,1.89455,1.57074,0.32089
2024/3/30 5:00,0,15.865,16.53,43.1,35.7,2024,90,5,90.20833333,1.25,1.75,NA,1.20628,0.04372,0.54372,NA,-0.20873,1.5,0.29372
2024/3/30 6:00,41.65,15.7,16.435,43.1,35.7,2024,90,6,90.25,1.33734,1.75,NA,1.18491,0.15243,0.56509,NA,1.228845,1.54367,0.35876
2024/3/30 7:00,402.3,15.55,16.33,43.1,35.8,2024,90,7,90.29166667,1.29734,1.74116,NA,1.19307,0.10427,0.54809,NA,1.560645,1.51925,0.32618
2024/3/30 8:00,606.2,15.5,16.235,43.1,35.8,2024,90,8,90.33333333,1.25449,1.77203,NA,1.230785,0.023705,0.541245,NA,4.81635,1.51326,0.282475
2024/3/30 9:00,899.75,15.68,16.155,43.1,35.8,2024,90,9,90.375,1.50995,1.85,NA,1.4,0.10995,0.45,NA,8.89555,1.679975,0.279975
2024/3/30 10:00,956.5,16.105,16.12,43.05,35.8,2024,90,10,90.41666667,1.46379,1.92,NA,1.52,-0.05621,0.4,NA,16.496,1.691895,0.171895
2024/3/30 11:00,594.35,16.715,16.155,43,35.8,2024,90,11,90.45833333,1.541685,2.05,NA,1.53,0.011685,0.52,NA,17.8695,1.7958425,0.2658425
2024/3/30 12:00,730.6,17.25,16.255,42.9,35.7,2024,90,12,90.5,1.83,2.15,NA,1.58,0.25,0.57,NA,11.27045,1.99,0.41
2024/3/30 13:00,723.25,17.695,16.415,42.9,35.7,2024,90,13,90.54166667,1.68,2.235,NA,1.68,0,0.555,NA,13.4755,1.9575,0.2775
2024/3/30 14:00,534,18.085,16.6,42.85,35.7,2024,90,14,90.58333333,1.86,2.21,NA,1.76,0.1,0.45,NA,14.2465,2.035,0.275
2024/3/30 15:00,340.7,18.395,16.795,42.8,35.65,2024,90,15,90.625,1.82,2.3,NA,1.8,0.02,0.5,NA,12.2529,2.06,0.26
2024/3/30 16:00,190.45,18.6,16.98,42.8,35.6,2024,90,16,90.66666667,2,2.41,NA,1.75616,0.24384,0.65384,NA,8.4423,2.205,0.44884
2024/3/30 17:00,196.85,18.695,17.15,42.8,35.6,2024,90,17,90.70833333,1.81768,2.58,NA,1.9,-0.08232,0.68,NA,6.0516,2.19884,0.29884
2024/3/30 18:00,4.5,18.725,17.3,42.8,35.6,2024,90,18,90.75,1.91509,2.33598,NA,1.68821,0.22688,0.64777,NA,6.16115,2.125535,0.437325
2024/3/30 19:00,0,18.68,17.415,42.8,35.5,2024,90,19,90.79166667,1.81616,2.17,NA,1.65076,0.1654,0.51924,NA,2.82575,1.99308,0.34232
2024/3/30 20:00,0,18.555,17.5,42.8,35.5,2024,90,20,90.83333333,1.75169,2.16476,NA,1.76967,-0.01798,0.39509,NA,0.26031,1.958225,0.188555
2024/3/30 21:00,0,18.415,17.55,42.9,35.5,2024,90,21,90.875,1.76361,2.05471,NA,1.73741,0.0262,0.3173,NA,-1.073555,1.90916,0.17175
2024/3/30 22:00,0,18.275,17.575,42.9,35.5,2024,90,22,90.91666667,1.67883,2.14456,NA,1.56154,0.11729,0.58302,NA,-0.352315,1.911695,0.350155
2024/3/30 23:00,0,18.125,17.575,42.9,35.5,2024,90,23,90.95833333,1.75175,2.24549,NA,1.53231,0.21944,0.71318,NA,1.42038,1.99862,0.46631
2024/3/31 0:00,0,17.98,17.57,42.9,35.5,2024,91,0,91,1.61374,2.18396,NA,1.49122,0.12252,0.69274,NA,1.468445,1.89885,0.40763
2024/3/31 1:00,0,17.835,17.545,42.9,35.5,2024,91,1,91.04166667,1.67,2.26,NA,1.62,0.05,0.64,NA,0.76866,1.965,0.345
2024/3/31 2:00,0,17.695,17.5,42.9,35.5,2024,91,2,91.08333333,1.54884,2.16166,NA,1.4658,0.08304,0.69586,NA,0.27676,1.85525,0.38945
2024/3/31 3:00,0,17.555,17.46,42.95,35.5,2024,91,3,91.125,1.77211,2.34617,NA,1.50909,0.26302,0.83708,NA,1.125275,2.05914,0.55005
2024/3/31 4:00,0,17.45,17.405,43,35.5,2024,91,4,91.16666667,1.63772,2.1467,NA,1.45306,0.18466,0.69364,NA,0.35335,1.89221,0.43915
2024/3/31 5:00,0,17.375,17.355,43,35.5,2024,91,5,91.20833333,1.72,2.26621,NA,1.56127,0.15873,0.70494,NA,0.37184,1.993105,0.431835
2024/3/31 6:00,12.01,17.32,17.31,43,35.5,2024,91,6,91.25,1.77,2.29952,NA,1.67,0.1,0.62952,NA,0.956365,2.03476,0.36476
2024/3/31 7:00,159.1,17.305,17.27,43,35.5,2024,91,7,91.29166667,1.72,2.14073,NA,1.5,0.22,0.64073,NA,-2.4157,1.930365,0.430365
2024/3/31 8:00,178.55,17.355,17.235,42.95,35.5,2024,91,8,91.33333333,1.73,2.18,NA,1.32,0.41,0.86,NA,-0.57316,1.955,0.635
2024/3/31 9:00,356.65,17.495,17.22,42.9,35.5,2024,91,9,91.375,1.63,2.13,NA,1.42914,0.20086,0.70086,NA,3.8502,1.88,0.45086
2024/3/31 10:00,289.85,17.71,17.225,42.9,35.5,2024,91,10,91.41666667,1.8531,2.33,NA,1.43,0.4231,0.9,NA,10.9489,2.09155,0.66155
2024/3/31 11:00,639.7,17.98,17.265,42.85,35.5,2024,91,11,91.45833333,1.71,2.38,NA,1.66,0.05,0.72,NA,7.2909,2.045,0.385
2024/3/31 12:00,966.5,18.33,17.33,42.8,35.5,2024,91,12,91.5,1.96,2.34,NA,1.79,0.17,0.55,NA,12.5505,2.15,0.36
2024/3/31 13:00,986.5,18.785,17.43,42.7,35.4,2024,91,13,91.54166667,1.96,2.56,NA,1.93,0.03,0.63,NA,20.0625,2.26,0.33
2024/3/31 14:00,1024.5,19.265,17.57,42.65,35.4,2024,91,14,91.58333333,2.09542,2.61,NA,2.32,-0.22458,0.29,NA,14.938,2.35271,0.03271
2024/3/31 15:00,544.1,19.68,17.75,42.6,35.4,2024,91,15,91.625,2.25,2.76,NA,2.21,0.04,0.55,NA,16.6835,2.505,0.295
2024/3/31 16:00,405.5,19.97,17.945,42.6,35.3,2024,91,16,91.66666667,2.16262,2.87,NA,2.13737,0.02525,0.73263,NA,9.55405,2.51631,0.37894
2024/3/31 17:00,219.6,20.15,18.145,42.6,35.3,2024,91,17,91.70833333,2.3,2.77,NA,1.9,0.4,0.87,NA,9.13235,2.535,0.635
2024/3/31 18:00,16.49,20.23,18.32,42.6,35.3,2024,91,18,91.75,1.93343,2.51,NA,2.26,-0.32657,0.25,NA,2.5991,2.221715,-0.038285
2024/3/31 19:00,0,20.185,18.465,42.6,35.3,2024,91,19,91.79166667,2.02,2.65,NA,2.22,-0.2,0.43,NA,-1.113735,2.335,0.115
2024/3/31 20:00,0,20.055,18.575,42.6,35.25,2024,91,20,91.83333333,1.83921,2.62,NA,2.21,-0.37079,0.41,NA,-0.65645,2.229605,0.019605
2024/3/31 21:00,0,19.885,18.645,42.7,35.2,2024,91,21,91.875,1.92,2.43,NA,1.95,-0.03,0.48,NA,-0.96709,2.175,0.225
2024/3/31 22:00,0,19.7,18.685,42.7,35.2,2024,91,22,91.91666667,NA,2.54,NA,1.82,NA,0.72,NA,-1.43693,2.54,0.72
2024/3/31 23:00,0,19.515,18.685,42.7,35.2,2024,91,23,91.95833333,1.8581,2.35929,NA,1.9172,-0.0591,0.44209,NA,-1.311535,2.108695,0.191495
